,Unnamed: 0,Name,City,Specialization,Waiting Time,Fees
5506,5506,Dr Georges Maamari,strasbourg,cardiologue,"['23', 'mars']",
5507,5507,Dr Abdelkader BESSEKRI,strasbourg,cardiologue,"['15', 'mars']",
5508,5508,Dr Pierre Attali,strasbourg,cardiologue,"['24', 'mars']",
5509,5509,Dr Thibault CASPAR,strasbourg,cardiologue,"['7', 'juillet']",
5510,5510,Dr Florian ZORES,strasbourg,cardiologue,"['3', 'mai']",
5511,5511,Dr Bachir SAYEGH,strasbourg,cardiologue,"['20', 'mars']",
5512,5512,Dr Cyril COHEN,strasbourg,cardiologue,pas de disponibilité,
5513,5513,Dr Michel WAZANA,strasbourg,cardiologue,pas de disponibilité,
5514,5514,Dr Thierry CARRIERE,strasbourg,cardiologue,"['6', 'juin']",
5515,5515,Institut Universitaire de Réadaptation Clémenceau,strasbourg,cardiologue,"['31', 'janvier']",
5516,5516,Dr Emmanuel Dautheville,strasbourg,cardiologue,"['6', 'mai']",
5517,5517,Dr Laura Pop,strasbourg,cardiologue,"['20', 'septembre']",
5518,5518,Dr Samuel SEBBAN,strasbourg,rhumatologue,"['28', 'février']",
5519,5519,CREOS (Ostéoporose-Ostéodensitométrie),strasbourg,rhumatologue,"['9', 'février']",
5520,5520,Dr Jean Marc HOECHSTETTER,strasbourg,rhumatologue,"['6', 'avril']",
5521,5521,Dr Julie Ehrmann-Joly,strasbourg,rhumatologue,pas de disponibilité,
5522,5522,Dr Philippe Niederberger,strasbourg,rhumatologue,"['13', 'avril']",
5523,5523,Dr Jean WACH,strasbourg,rhumatologue,"['9', 'mai']",
5524,5524,Dr Etienne DAHAN,strasbourg,rhumatologue,"['12', 'juillet']",
5525,5525,Dr Hélène Chifflot,strasbourg,rhumatologue,pas de disponibilité,
5526,5526,CHU de Strasbourg - Hôpitaux Universitaires de Strasbourg (HUS),strasbourg,rhumatologue,pas de disponibilité,
5527,5527,Dr Dan Levy,strasbourg,rhumatologue,pas de disponibilité,
5528,5528,Dr Caroline Berthel,strasbourg,rhumatologue,"['6', 'février']",
5529,5529,Dr Luc Pijnenburg,strasbourg,rhumatologue,lun. 16 janv. 13:40,
5530,5530,Dr Arnaud THEULIN,strasbourg,rhumatologue,"['17', 'avril']",
5531,5531,Dr Emmanuel SPITZ,strasbourg,rhumatologue,"['20', 'mars']",
5532,5532,Dr Claude WERLE,strasbourg,rhumatologue,"['9', 'février']",
5533,5533,Dr François-Xavier Limbach,strasbourg,rhumatologue,"['24', 'février']",
5534,5534,Dr Flora Sagez,strasbourg,rhumatologue,"['3', 'avril']",
5535,5535,Dr Lea FRANTZEN,strasbourg,rhumatologue,pas de disponibilité,
5536,5536,Dr Anne WALTSBURGER,strasbourg,rhumatologue,"['12', 'avril']",
5537,5537,Dr Valerie HUBER-SOMME,strasbourg,rhumatologue,pas de disponibilité,
5538,5538,Dr Anton MILBERT,bordeaux,medecin-generaliste,mar. 17 janv. 13:00,
5539,5539,Dr Ornella Laburthe,bordeaux,medecin-generaliste,lun. 16 janv. 15:45,
5540,5540,Dr Guyonne ASSELIN DE WILLIENCOURT,bordeaux,medecin-generaliste,pas de disponibilité,
5541,5541,Dr Edith Rouxel,bordeaux,medecin-generaliste,pas de disponibilité,
5542,5542,Dr Lionel Aguedo,bordeaux,medecin-generaliste,pas de disponibilité,
5543,5543,Dr Mélina Véronet,bordeaux,medecin-generaliste,mar. 17 janv. 10:30,
5544,5544,Dr Yann Grivart de Kerstrat,bordeaux,medecin-generaliste,lun. 16 janv. 09:39,
5545,5545,Dr Franck Bameul,bordeaux,medecin-generaliste,pas de disponibilité,
5546,5546,Dr Lise METAYER,bordeaux,medecin-generaliste,lun. 16 janv. 15:40,
5547,5547,Dr Florian Dechaine,bordeaux,medecin-generaliste,pas de disponibilité,
5548,5548,Dr Claire DUBRASQUET LANNOT,bordeaux,medecin-generaliste,pas de disponibilité,
5549,5549,Dr Rémy Houssin,bordeaux,medecin-generaliste,"['13', 'février']",
5550,5550,Dr Minh-Duc Do,bordeaux,medecin-generaliste,lun. 16 janv. 15:45,
5551,5551,Dr Jean Francois TOLEDO,bordeaux,medecin-generaliste,pas de disponibilité,
5552,5552,Dr Joël Carrera,bordeaux,medecin-generaliste,lun. 16 janv. 11:15,
5553,5553,Pharmacie Rocade Bastide,bordeaux,medecin-generaliste,lun. 16 janv. 09:30,
5554,5554,Dr Hervé MANGON,bordeaux,medecin-generaliste,lun. 16 janv. 14:15,
5555,5555,Dr Benjamin BOUZAT,bordeaux,medecin-generaliste,pas de disponibilité,
5556,5556,Dr Thevy KONG,bordeaux,medecin-generaliste,"['18', 'janvier']",
5557,5557,Dr Claire WOJTENKA,bordeaux,medecin-generaliste,pas de disponibilité,
5558,5558,Dr Virginie LENGLINE,bordeaux,medecin-generaliste,"['20', 'janvier']",
5559,5559,Dr Mathieu Chomienne,bordeaux,medecin-generaliste,"['19', 'janvier']",
5560,5560,Adrien TAFFORET,bordeaux,medecin-generaliste,lun. 16 janv. 09:45,
5561,5561,Dr François Paccalin,bordeaux,medecin-generaliste,mar. 17 janv. 10:30,
5562,5562,Dr Xavier Gehin,bordeaux,medecin-generaliste,"['31', 'janvier']",
5563,5563,Dr Alexandre Nguyen Huu,bordeaux,medecin-generaliste,mar. 17 janv. 10:40,
5564,5564,Dr Edouard DE MONTALEMBERT,bordeaux,medecin-generaliste,"['26', 'janvier']",
5565,5565,Dr Sylvie Mahot,bordeaux,medecin-generaliste,"['24', 'janvier']",
5566,5566,Dr Olivier Donnevide,bordeaux,medecin-generaliste,mar. 17 janv. 18:15,
5567,5567,Dr Hilal NADIRI-KAHRAMAN,bordeaux,medecin-generaliste,"['31', 'janvier']",
5568,5568,Dr Gilla Taveaux-Nemayechi,bordeaux,medecin-generaliste,"['20', 'janvier']",
5569,5569,Dr Marina RATSIVALAKA,bordeaux,medecin-generaliste,pas de disponibilité,
5570,5570,Dr Claire LAURENT,bordeaux,medecin-generaliste,mar. 17 janv. 08:45,
5571,5571,Dr Stephen Le Lann,bordeaux,medecin-generaliste,pas de disponibilité,
5572,5572,Dr Pascale NISOLE,bordeaux,medecin-generaliste,lun. 16 janv. 15:15,
5573,5573,Dr Xavier LEDUC,bordeaux,medecin-generaliste,mar. 17 janv. 09:20,
5574,5574,Dr Yousra Gabr,bordeaux,medecin-generaliste,lun. 16 janv. 15:40,
5575,5575,Bérengère Grenier,bordeaux,medecin-generaliste,"['18', 'janvier']",
5576,5576,Dr Emilie Leyze,bordeaux,medecin-generaliste,"['20', 'janvier']",
5577,5577,Dr Marie France DIEUDE FAUVEL,bordeaux,medecin-generaliste,"['23', 'janvier']",
5578,5578,MedikSanté Bordeaux,bordeaux,medecin-generaliste,lun. 16 janv. 09:00,
5579,5579,Dr Marie DELAUNAY,bordeaux,medecin-generaliste,"['18', 'janvier']",
5580,5580,Dr Ingrid Buytaert,bordeaux,medecin-generaliste,pas de disponibilité,
5581,5581,Dr Guillaume DUDAY,bordeaux,medecin-generaliste,pas de disponibilité,
5582,5582,Dr Eric PENICHOU,bordeaux,medecin-generaliste,pas de disponibilité,
5583,5583,Dr Gerard BRISSET,bordeaux,medecin-generaliste,pas de disponibilité,
5584,5584,Dr Marc Navarra,bordeaux,medecin-generaliste,pas de disponibilité,
5585,5585,Dr Jerôme Brasseur,bordeaux,medecin-generaliste,pas de disponibilité,
5586,5586,Dr Philippe Beranger,bordeaux,medecin-generaliste,pas de disponibilité,
5587,5587,Dr Carole CHABAN,bordeaux,medecin-generaliste,"['20', 'janvier']",
5588,5588,Dr Nathalie Khouri,bordeaux,medecin-generaliste,pas de disponibilité,
5589,5589,Dr François Ducos,bordeaux,medecin-generaliste,mar. 17 janv. 11:00,
5590,5590,Dr Bruno Rollin,bordeaux,medecin-generaliste,pas de disponibilité,
5591,5591,Dr Francois Haget,bordeaux,medecin-generaliste,mar. 17 janv. 09:00,
5592,5592,Dr Adeline Lerole,bordeaux,medecin-generaliste,pas de disponibilité,
5593,5593,Dr Pauline Plenz,bordeaux,medecin-generaliste,mar. 17 janv. 10:15,
5594,5594,Dr Frederic LEAL,bordeaux,medecin-generaliste,pas de disponibilité,
5595,5595,Dr Anne - Golvine Courtel,bordeaux,medecin-generaliste,lun. 16 janv. 09:45,
5596,5596,Dr Laurence Bonnet Herlant,bordeaux,medecin-generaliste,pas de disponibilité,
5597,5597,Dr Laurent Le Lièvre,bordeaux,medecin-generaliste,"['18', 'janvier']",
5598,5598,Dr Lawrence LINDEN,bordeaux,medecin-generaliste,lun. 16 janv. 09:30,
5599,5599,Dr Claire Engerand-De Romblay,bordeaux,medecin-generaliste,mar. 17 janv. 09:40,
5600,5600,Dr Lionel Aguedo,bordeaux,medecin-generaliste,pas de disponibilité,
5601,5601,Dr Marc-François Menudier,bordeaux,medecin-generaliste,"['19', 'janvier']",
5602,5602,Dr Mayssa DEBABECHE,bordeaux,medecin-generaliste,pas de disponibilité,
5603,5603,Centre Médico-Dentaire Medident - Bordeaux,bordeaux,medecin-generaliste,"['18', 'janvier']",
5604,5604,Dr Garry MAGENDIE,bordeaux,medecin-generaliste,pas de disponibilité,
5605,5605,Dr Lucile Faugere Jenck,bordeaux,medecin-generaliste,mar. 17 janv. 09:30,
5606,5606,Dr Zaara BOUCHOUAREB,bordeaux,medecin-generaliste,lun. 16 janv. 09:50,
5607,5607,Dr Camille Pillot,bordeaux,medecin-generaliste,pas de disponibilité,
5608,5608,Dr Isabelle SCHNEIDER,bordeaux,medecin-generaliste,pas de disponibilité,
5609,5609,Dr Jean Francois ARNAUD,bordeaux,medecin-generaliste,lun. 16 janv. 16:45,
5610,5610,Dr Stéphane Popot,bordeaux,medecin-generaliste,"['19', 'janvier']",
5611,5611,Dr Nicolas NETELS,bordeaux,medecin-generaliste,pas de disponibilité,
5612,5612,Dr Virginie De Laitre,bordeaux,medecin-generaliste,mar. 17 janv. 16:00,
5613,5613,Dr Thomas Tombrey,bordeaux,medecin-generaliste,pas de disponibilité,
5614,5614,Dr Raffaella ABADIE,bordeaux,medecin-generaliste,pas de disponibilité,
5615,5615,Dr Jean-Pierre LOUBET-LATOUR,bordeaux,medecin-generaliste,pas de disponibilité,
5616,5616,Dr Anne-Sophie Kassab,bordeaux,medecin-generaliste,mar. 17 janv. 09:00,
5617,5617,Dr Bernadette NARALA ABBOY,bordeaux,medecin-generaliste,lun. 16 janv. 11:45,
5618,5618,Dr Quentin GIRAUD,bordeaux,medecin-generaliste,lun. 16 janv. 09:45,
5619,5619,Dr Francis Philippe UGE,bordeaux,medecin-generaliste,pas de disponibilité,
5620,5620,Dr Elise Boutami,bordeaux,medecin-generaliste,pas de disponibilité,
5621,5621,Dr Thomas GRENIER,bordeaux,medecin-generaliste,pas de disponibilité,
5622,5622,Dr Marie Christine ISSARTIER,bordeaux,medecin-generaliste,pas de disponibilité,
5623,5623,Dr Arnaud DUBRASQUET,bordeaux,medecin-generaliste,pas de disponibilité,
5624,5624,Dr Edith PARIS-PUYMOYEN,bordeaux,medecin-generaliste,pas de disponibilité,
5625,5625,Dr Alexandre FLEURY,bordeaux,medecin-generaliste,pas de disponibilité,
5626,5626,Dr Constance SEBBAN,bordeaux,medecin-generaliste,pas de disponibilité,
5627,5627,Dr Camille Goret,bordeaux,medecin-generaliste,pas de disponibilité,
5628,5628,Dr Béatrice LEBLANC-ZERBIB,bordeaux,medecin-generaliste,lun. 16 janv. 09:45,
5629,5629,Dr Emmanuel Fontenas,bordeaux,medecin-generaliste,mar. 17 janv. 16:15,
5630,5630,Dr Maryline Deschouwer-Fauret,bordeaux,medecin-generaliste,pas de disponibilité,
5631,5631,Dr Jessie Prevost,bordeaux,medecin-generaliste,"['19', 'janvier']",
5632,5632,Dr Mélanie Aguedo,bordeaux,medecin-generaliste,mar. 17 janv. 14:30,
5633,5633,Dr Marie DUFFIEUX,bordeaux,medecin-generaliste,pas de disponibilité,
5634,5634,Dr Pierre-François Thet,bordeaux,medecin-generaliste,pas de disponibilité,
5635,5635,Dr Alice Sané,bordeaux,medecin-generaliste,pas de disponibilité,
5636,5636,Dr Pierre-Henri GORIOUX,bordeaux,medecin-generaliste,"['18', 'janvier']",
5637,5637,Dr Delphine DEJEAN-GAUDIN,bordeaux,medecin-generaliste,"['20', 'janvier']",
5638,5638,Dr Clément Breuillac,bordeaux,medecin-generaliste,pas de disponibilité,
5639,5639,Dr Alexandra CHEVILLARD,bordeaux,medecin-generaliste,lun. 16 janv. 09:40,
5640,5640,Dr Teddy Joli,bordeaux,medecin-generaliste,pas de disponibilité,
5641,5641,Maison de santé Saint-André,bordeaux,medecin-generaliste,pas de disponibilité,
5642,5642,Dr Nicolas Camus,bordeaux,medecin-generaliste,pas de disponibilité,
5643,5643,Dr Sylvie ESCALETTES-DARHAN,bordeaux,medecin-generaliste,pas de disponibilité,
5644,5644,Dr Frederic CORRE,bordeaux,medecin-generaliste,pas de disponibilité,
5645,5645,Pharmacie de l'école normale - Rocade city,bordeaux,medecin-generaliste,pas de disponibilité,
5646,5646,Dr Hermann NEUFFER,bordeaux,medecin-generaliste,pas de disponibilité,
5647,5647,Dr Servane LACOSTE,bordeaux,medecin-generaliste,lun. 16 janv. 09:15,
5648,5648,Dr Hélène Maudouit,bordeaux,medecin-generaliste,"['27', 'mars']",
5649,5649,Dr Jean Luc LANNOT,bordeaux,medecin-generaliste,mar. 17 janv. 11:15,
5650,5650,Dr Alexia Bouvil,bordeaux,medecin-generaliste,pas de disponibilité,
5651,5651,Dr Micheline COURTINES,bordeaux,medecin-generaliste,"['30', 'mars']",
5652,5652,Tiffany Taillet,bordeaux,medecin-generaliste,lun. 16 janv. 14:45,
5653,5653,Dr Juliette DENNIS,bordeaux,medecin-generaliste,"['20', 'janvier']",
5654,5654,Dr Syndi Cossat,bordeaux,medecin-generaliste,lun. 16 janv. 10:30,
5655,5655,Dr Charlotte Couprie,bordeaux,medecin-generaliste,pas de disponibilité,
5656,5656,Dr Seilenn KONG,bordeaux,medecin-generaliste,lun. 16 janv. 09:15,
5657,5657,Dr Carole BAILLY-LAVAUD,bordeaux,medecin-generaliste,pas de disponibilité,
5658,5658,Centre dentaire Bordeaux Saint-Jean,bordeaux,dentiste,lun. 16 janv. 09:50,
5659,5659,Dr Valérie Dutil Exposito,bordeaux,dentiste,"['7', 'mars']",
5660,5660,Dr Anais Valette Maillat,bordeaux,dentiste,pas de disponibilité,
5661,5661,Fanny DELCOUR,bordeaux,dentiste,pas de disponibilité,
5662,5662,Dr Michael Uzelson,bordeaux,dentiste,pas de disponibilité,
5663,5663,Dr Marc DVORAN,bordeaux,dentiste,pas de disponibilité,
5664,5664,Dr Nicolas Allart,bordeaux,dentiste,pas de disponibilité,
5665,5665,Dr Henri REVEL MOUROZ,bordeaux,dentiste,pas de disponibilité,
5666,5666,Mme Maëlle Herouart,bordeaux,dentiste,pas de disponibilité,
5667,5667,Dr Caroline Moughnie,bordeaux,dentiste,"['26', 'janvier']",
5668,5668,Dr Francisco ARROYO MOYA,bordeaux,dentiste,"['24', 'janvier']",
5669,5669,Dr Guénaëlle Meillour,bordeaux,dentiste,"['26', 'janvier']",
5670,5670,Dr Nicolas DESSANS,bordeaux,dentiste,"['2', 'février']",
5671,5671,Dr Nathalie Germain,bordeaux,dentiste,"['6', 'mars']",
5672,5672,Dr Elisa Patrouix,bordeaux,dentiste,"['20', 'janvier']",
5673,5673,Dr Guillaume Nedjar-Carette,bordeaux,dentiste,lun. 16 janv. 09:00,
5674,5674,Dr Ny Aina Rasolofomanana,bordeaux,dentiste,pas de disponibilité,
5675,5675,Centre dentaire Bordeaux Mériadeck,bordeaux,dentiste,"['19', 'janvier']",
5676,5676,Dr Teresa QUESADA,bordeaux,dentiste,mar. 17 janv. 13:20,
5677,5677,Dr Catherine GRANCOIN,bordeaux,dentiste,"['6', 'février']",
5678,5678,Dr Cosmina Pantaleon,bordeaux,dentiste,"['23', 'janvier']",
5679,5679,Dr Marie Melody LARA,bordeaux,dentiste,"['4', 'avril']",
5680,5680,Dr Sarah QUERVET,bordeaux,dentiste,"['3', 'février']",
5681,5681,Dr Marine Fermis,bordeaux,dentiste,pas de disponibilité,
5682,5682,Dr Mathilde Garrido Delorme,bordeaux,dentiste,"['9', 'mars']",
5683,5683,Dr Antoine Darses,bordeaux,dentiste,pas de disponibilité,
5684,5684,Amaury BUREAU,bordeaux,dentiste,"['23', 'janvier']",
5685,5685,Clinique Esthétique Aquitaine,bordeaux,dentiste,pas de disponibilité,
5686,5686,Dr Julien Barège,bordeaux,dentiste,"['3', 'mars']",
5687,5687,Dr Agathe DAVID,bordeaux,dentiste,"['19', 'janvier']",
5688,5688,Dr Julie NADAL,bordeaux,dentiste,"['27', 'mars']",
5689,5689,Dr Aude Menard,bordeaux,dentiste,"['2', 'mars']",
5690,5690,Dr Marie Theillaud Laurens,bordeaux,dentiste,pas de disponibilité,
5691,5691,Dr Mahmoud Gafsi,bordeaux,dentiste,pas de disponibilité,
5692,5692,Dr Laura Schmidt-Dornedden,bordeaux,dentiste,"['24', 'janvier']",
5693,5693,Dr Antoine LEURET,bordeaux,dentiste,pas de disponibilité,
5694,5694,Dr Krystel ALBERT-MANGUER,bordeaux,dentiste,mar. 17 janv. 10:50,
5695,5695,Dr Louise Lachenaud,bordeaux,dentiste,"['23', 'janvier']",
5696,5696,Centre dentaire Bordeaux Montaigne - Dentego,bordeaux,dentiste,mar. 17 janv. 09:30,
5697,5697,Florian Mercier,bordeaux,dentiste,"['1er', 'février']",
5698,5698,Léo-Paul GUEDON,bordeaux,dentiste,"['20', 'janvier']",
5699,5699,Dr Maud RYMAN,bordeaux,dentiste,"['18', 'janvier']",
5700,5700,Dr Lambert Jeffs,bordeaux,dentiste,mar. 17 janv. 10:00,
5701,5701,CDBN - Bordeaux Nord - Clinique dentaire,bordeaux,dentiste,pas de disponibilité,
5702,5702,Dr Jean Barret,bordeaux,dentiste,"['31', 'janvier']",
5703,5703,Dr Reine-Danielle NZUGANG,bordeaux,dentiste,"['27', 'février']",
5704,5704,Dr Victoria MINIÈRE,bordeaux,dentiste,"['19', 'janvier']",
5705,5705,Dr Marion DUBOSQ,bordeaux,dentiste,"['6', 'février']",
5706,5706,Dr Stanislas HENRY,bordeaux,dentiste,mar. 17 janv. 10:30,
5707,5707,Guillaume SALEMBIER,bordeaux,dentiste,pas de disponibilité,
5708,5708,Dr Bernard PRIGENT,bordeaux,dentiste,"['3', 'février']",
5709,5709,Dr Estelle MATHONAT,bordeaux,dentiste,mar. 17 janv. 10:30,
5710,5710,Clinique dentaire Bordeaux - Biodent,bordeaux,dentiste,"['24', 'janvier']",
5711,5711,Dr Céline RAYMOND,bordeaux,dentiste,mar. 17 janv. 09:20,
5712,5712,Dr David Milhas,bordeaux,dentiste,pas de disponibilité,
5713,5713,Dr Mathieu Contrepois,bordeaux,dentiste,"['25', 'janvier']",
5714,5714,Dr Pascal EXPOSITO GRACIA,bordeaux,dentiste,pas de disponibilité,
5715,5715,Dr Jean-Philippe Germain,bordeaux,dentiste,"['17', 'mars']",
5716,5716,Dr Patrice Oliver,bordeaux,dentiste,pas de disponibilité,
5717,5717,Sarah KAWCHAGIE,bordeaux,dentiste,"['10', 'février']",
5718,5718,Nicolas DOROT,bordeaux,ophtalmologue,"['19', 'janvier']",
5719,5719,Dr Caroline Metzquer,bordeaux,ophtalmologue,"['10', 'mars']",
5720,5720,Dr Grégoire Humbert,bordeaux,ophtalmologue,pas de disponibilité,
5721,5721,Centre Médico-Dentaire Medident - Bordeaux,bordeaux,ophtalmologue,"['20', 'janvier']",
5722,5722,Dr Romain BAUDONNET,bordeaux,ophtalmologue,pas de disponibilité,
5723,5723,Dr Anne-Sophie MARTY,bordeaux,ophtalmologue,"['27', 'février']",
5724,5724,Dr France CAPSEC-LAPORTERIE,bordeaux,ophtalmologue,"['15', 'février']",
5725,5725,Dr Antoine ROBINET,bordeaux,ophtalmologue,"['27', 'février']",
5726,5726,Dr Meriem Hafidi,bordeaux,ophtalmologue,"['18', 'janvier']",
5727,5727,Pavillon de la mutualité - Centre de santé Galliéni,bordeaux,ophtalmologue,"['12', 'avril']",
5728,5728,"Centre Ophtalmo Expert Mérignac des docteurs Gomez, Vounatsos, Matton-Delannoy, Mercado, Plaza, Archaimbault-Meleard et Aumonier",bordeaux,ophtalmologue,pas de disponibilité,
5729,5729,Dr Marie AZAR,bordeaux,ophtalmologue,lun. 16 janv. 09:50,
5730,5730,Dr Clément PAYA,bordeaux,ophtalmologue,pas de disponibilité,
5731,5731,Dr Camille GARCIN,bordeaux,ophtalmologue,"['13', 'février']",
5732,5732,Vision Belcier Saint Jean - Bordeaux,bordeaux,ophtalmologue,"['24', 'janvier']",
5733,5733,Dr Sandrine Costa,bordeaux,ophtalmologue,pas de disponibilité,
5734,5734,Dr Thomas Cornut,bordeaux,ophtalmologue,"['14', 'mars']",
5735,5735,Pr David Touboul,bordeaux,ophtalmologue,"['27', 'mars']",
5736,5736,Centre Accès Vision - Bordeaux,bordeaux,ophtalmologue,"['20', 'janvier']",
5737,5737,Dr Victor Zeynep,bordeaux,ophtalmologue,lun. 16 janv. 10:10,
5738,5738,Dr Valérie WICKERS,bordeaux,dermatologue,pas de disponibilité,
5739,5739,Dr Lucile BOURSAULT,bordeaux,dermatologue,pas de disponibilité,
5740,5740,Dr Laurence GOYAT-LABBE,bordeaux,dermatologue,pas de disponibilité,
5741,5741,Dr Vincent Orlandini,bordeaux,dermatologue,pas de disponibilité,
5742,5742,Dr Stéphanie PARENT,bordeaux,dermatologue,pas de disponibilité,
5743,5743,Dr Nathalie LALANNE,bordeaux,dermatologue,pas de disponibilité,
5744,5744,Dr Vincent Cante,bordeaux,dermatologue,pas de disponibilité,
5745,5745,Dr Isabelle HELIOT-HOSTEN,bordeaux,dermatologue,pas de disponibilité,
5746,5746,Dr Géraldine VEZON,bordeaux,dermatologue,pas de disponibilité,
5747,5747,Dr Françoise Eyraud-Rizki,bordeaux,dermatologue,pas de disponibilité,
5748,5748,Dr Amr HASSAN,bordeaux,dermatologue,pas de disponibilité,
5749,5749,Dr Valérie Dorizy Vuong,bordeaux,dermatologue,pas de disponibilité,
5750,5750,Cabinet de Dermatologie et centre laser,bordeaux,dermatologue,pas de disponibilité,
5751,5751,Pavillon de la mutualité - Centre de santé Galliéni,bordeaux,dermatologue,pas de disponibilité,
5752,5752,Dr Pascale Letertre,bordeaux,dermatologue,pas de disponibilité,
5753,5753,Dr Pierre BOUSSAULT,bordeaux,dermatologue,pas de disponibilité,
5754,5754,Dr Martine Baspeyras,bordeaux,dermatologue,pas de disponibilité,
5755,5755,Dr Latifa HANDIRI-GENCEL,bordeaux,dermatologue,pas de disponibilité,
5756,5756,Dr Aurore Fougerouse,bordeaux,dermatologue,pas de disponibilité,
5757,5757,Dr Frederique WALCH,bordeaux,dermatologue,pas de disponibilité,
5758,5758,Dr Serge Boutchnei,bordeaux,dermatologue,pas de disponibilité,
5759,5759,Dr Audrey LAMBERT,bordeaux,dermatologue,pas de disponibilité,
5760,5760,Dr Gérard Cipriano,bordeaux,dermatologue,"['6', 'novembre']",
5761,5761,Dr Emilie CLEMENT,bordeaux,dermatologue,pas de disponibilité,
5762,5762,Dr Véronique Fontes,bordeaux,dermatologue,pas de disponibilité,
5763,5763,Dr Corinne Balloy,bordeaux,dermatologue,pas de disponibilité,
5764,5764,Dr Magalie Camus,bordeaux,dermatologue,pas de disponibilité,
5765,5765,Dr Emilie Imbert,bordeaux,dermatologue,pas de disponibilité,
5766,5766,Dr Françoise Fabre,bordeaux,dermatologue,pas de disponibilité,
5767,5767,Dr Isabelle COMPAIN-LAURENT,bordeaux,dermatologue,pas de disponibilité,
5768,5768,Dr Isabelle Costa-Delmeule,bordeaux,dermatologue,pas de disponibilité,
5769,5769,Centre de santé de Bordeaux Bagatelle,bordeaux,dermatologue,pas de disponibilité,
5770,5770,Dr Camille VALETTE,bordeaux,dermatologue,pas de disponibilité,
5771,5771,Dr Valérie Fontès-Plantade,bordeaux,dermatologue,pas de disponibilité,
5772,5772,Dr Valérie REMY-LEROUX,bordeaux,dermatologue,pas de disponibilité,
5773,5773,Dr Diane HERON MERMIN,bordeaux,dermatologue,pas de disponibilité,
5774,5774,Dr Victoire BRAUN,bordeaux,dermatologue,pas de disponibilité,
5775,5775,Dr Héloïse BARAILLER,bordeaux,dermatologue,pas de disponibilité,
5776,5776,Dr Marie LEVY,bordeaux,dermatologue,pas de disponibilité,
5777,5777,Dr Hélène CONTE-LAGADEC,bordeaux,dermatologue,pas de disponibilité,
5778,5778,Dr Benoit Hulot,bordeaux,cardiologue,pas de disponibilité,
5779,5779,Dr Vincent Veniard,bordeaux,cardiologue,pas de disponibilité,
5780,5780,Dr Nadine Kasolka,bordeaux,cardiologue,pas de disponibilité,
5781,5781,Dr Luc Doutrelant,bordeaux,cardiologue,pas de disponibilité,
5782,5782,Dr Guillaume Flory,bordeaux,cardiologue,pas de disponibilité,
5783,5783,Dr Luc Doutrelant,bordeaux,cardiologue,pas de disponibilité,
5784,5784,Dr Florian SCHRUB,bordeaux,cardiologue,pas de disponibilité,
5785,5785,Dr Marie Hébert,bordeaux,cardiologue,pas de disponibilité,
5786,5786,Dr Bernard GUENOUN,bordeaux,cardiologue,"['30', 'mars']",
5787,5787,Dr Marie-Nathalie NELSON-VENIARD,bordeaux,cardiologue,"['13', 'mars']",
5788,5788,Dr Eric PARRENS,bordeaux,cardiologue,"['25', 'juillet']",
5789,5789,Dr Marie Hébert,bordeaux,cardiologue,pas de disponibilité,
5790,5790,Dr Benoit Hulot,bordeaux,cardiologue,pas de disponibilité,
5791,5791,Dr Cécile VINCENT,bordeaux,cardiologue,"['6', 'mars']",
5792,5792,Dr Romain Girardot,bordeaux,cardiologue,pas de disponibilité,
5793,5793,Dr Baptiste Noel,bordeaux,cardiologue,pas de disponibilité,
5794,5794,Dr Jean-Marc Rigollaud,bordeaux,cardiologue,pas de disponibilité,
5795,5795,Dr Pascal BARBEAU,bordeaux,cardiologue,pas de disponibilité,
5796,5796,Dr Jean Laurent Colas,bordeaux,cardiologue,pas de disponibilité,
5797,5797,Dr Florian SCHRUB,bordeaux,cardiologue,pas de disponibilité,
5798,5798,Dr Marion REIGNAC,bordeaux,rhumatologue,pas de disponibilité,
5799,5799,Dr Mathilde MAROT,bordeaux,rhumatologue,"['21', 'février']",
5800,5800,Dr Claire BARTHE,bordeaux,rhumatologue,lun. 16 janv. 16:30,
5801,5801,Dr Clotilde LOUSTAU,bordeaux,rhumatologue,"['3', 'février']",
5802,5802,Dr Marion REIGNAC,bordeaux,rhumatologue,pas de disponibilité,
5803,5803,Dr Marine Tortolano,bordeaux,rhumatologue,mar. 17 janv. 16:40,
5804,5804,Dr Patrice MORRIER,bordeaux,rhumatologue,"['30', 'mars']",
5805,5805,Dr Eléonore BERARD,bordeaux,rhumatologue,mar. 17 janv. 13:30,
5806,5806,Dr Audrey Pierreisnard,bordeaux,rhumatologue,lun. 16 janv. 14:00,
5807,5807,Dr Stéphanie Arrestier,bordeaux,rhumatologue,"['9', 'mars']",
5808,5808,Dr Remy Dupuy,bordeaux,rhumatologue,"['8', 'mars']",
5809,5809,Dr Matthieu LAVIELLE,bordeaux,rhumatologue,"['27', 'janvier']",
5810,5810,Dr Claire BABAUD LASSALLE,bordeaux,rhumatologue,"['24', 'janvier']",
5811,5811,Dr Alexandre GAUNARD,bordeaux,rhumatologue,"['15', 'mars']",
5812,5812,Hôpital Suburbain du Bouscat,bordeaux,rhumatologue,"['30', 'janvier']",
5813,5813,Dr Antoine MERLET,bordeaux,rhumatologue,"['21', 'mars']",
5814,5814,Dr Pauline MANICKI,bordeaux,rhumatologue,"['7', 'mars']",
